company_id,position,profile_picture,description,tel_num,qualifications,gpa,start_date,end_date,is_active
609,Front End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-811-2728,Information Technology,2.05,2021/2/12,2022/2/12,False
1405,Back End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-999-9155,Systems & Network Administration,2.2,2021/2/20,2022/2/20,False
858,Back End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-739-5577,Computer Engineering,3.01,2021/2/10,2021/2/10,False
1429,Full Stack Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-698-0779,Information Systems,3.0,2021/1/16,2022/1/16,False
1393,Back End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-410-3678,Information Technology,2.63,2021/5/4,2022/5/4,True
1098,Network Administrator,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-873-0966,Cybersecurity,2.29,2021/9/25,2022/9/25,False
973,Network Administrator,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-423-5397,Computer Science,3.46,2021/4/13,2022/4/13,True
1256,Back End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-577-9223,Cybersecurity,3.44,2021/1/18,2022/1/18,False
1142,Network Administrator,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-608-7182,Systems & Network Administration,2.0,2021/1/5,2022/1/5,True
1043,Network Analyst,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-786-0697,Cybersecurity,3.49,2021/3/2,2021/3/2,True
796,Full Stack Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-410-0262,Cybersecurity,2.86,2021/8/4,2022/8/4,False
501,Full Stack Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-375-9882,Computer Engineering,3.8,2021/5/28,2022/5/28,False
618,Network Analyst,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-306-1876,Computer Science,3.06,2021/12/18,2022/12/18,False
435,Software Engineer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-326-7261,Information Technology,2.8,2021/8/27,2021/8/27,False
1327,Back End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-910-4706,Computer Engineering,2.35,2021/8/19,2021/8/19,True
624,Network Analyst,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-247-7992,Information Science,2.39,2021/7/15,2022/7/15,True
1282,Network Analyst,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-795-1912,Computer Science,2.55,2021/8/15,2022/8/15,False
433,Back End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-360-3103,Information Technology,3.87,2021/4/17,2021/4/17,True
1454,Network Analyst,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-109-8935,Cybersecurity,2.47,2021/3/15,2022/3/15,False
839,Network Analyst,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-404-0656,Computer Science,2.51,2021/1/9,2021/1/9,False
471,Full Stack Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-663-8672,Systems & Network Administration,3.31,2021/9/25,2022/9/25,False
1360,Back End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-998-1567,Information Systems,2.12,2021/4/28,2021/4/28,True
997,Full Stack Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-054-6700,Information Systems,2.27,2021/3/25,2021/3/25,False
781,Software Engineer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-823-6406,Computer Engineering,3.79,2021/4/23,2021/4/23,True
1400,Network Administrator,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-152-7375,Information Science,3.37,2021/4/13,2021/4/13,True
1005,Data Analysts,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-310-8149,Information Technology,3.28,2021/7/7,2022/7/7,False
927,Front End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-723-0018,Computer Engineering,3.77,2021/4/19,2021/4/19,True
789,Software Engineer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-835-7875,Systems & Network Administration,2.09,2021/2/23,2021/2/23,False
999,Front End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-995-9222,Computer Science,3.03,2021/6/6,2022/6/6,False
440,Back End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-190-9004,Systems & Network Administration,3.71,2021/11/15,2021/11/15,False
